id_cliente,antiguedad_cliente,estado_civil,estado_cliente,gastos_ult_12m,genero,limite_credito_tc,nivel_educativo,nivel_tarjeta,operaciones_ult_12m,personas_a_cargo
715679733,36.0,SOLTERO,ACTIVO,3462.0,F,1736.0,UNIVERSITARIO_INCOMPLETO,Blue,67,2
779694183,34.0,CASADO,ACTIVO,3833.0,M,1864.0,UNIVERSITARIO_INCOMPLETO,Blue,73,3
788544108,37.0,SOLTERO,ACTIVO,4037.0,F,6611.0,SECUNDARIO_COMPLETO,Blue,74,2
715583283,13.0,CASADO,ACTIVO,4068.0,F,7942.0,UNIVERSITARIO_COMPLETO,Blue,66,0
714621183,36.0,SOLTERO,ACTIVO,4512.0,F,2650.0,UNIVERSITARIO_COMPLETO,Blue,80,3
721365033,36.0,SOLTERO,PASIVO,2095.0,M,1696.0,UNIVERSITARIO_INCOMPLETO,Blue,43,3
712999008,33.0,SOLTERO,ACTIVO,4316.0,F,2628.0,UNIVERSITARIO_COMPLETO,Blue,72,3
780790008,39.0,CASADO,ACTIVO,3967.0,F,1457.0,DESCONOCIDO,Blue,69,3
779499933,28.0,DESCONOCIDO,ACTIVO,4300.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Blue,94,5
717200508,32.0,SOLTERO,ACTIVO,4734.0,F,3056.0,UNIVERSITARIO_INCOMPLETO,Blue,73,4
716995083,44.0,SOLTERO,ACTIVO,4218.0,M,2650.0,SECUNDARIO_COMPLETO,Blue,64,2
718137183,38.0,CASADO,ACTIVO,5379.0,F,3331.0,UNIVERSITARIO_INCOMPLETO,Blue,92,1
720810783,44.0,CASADO,PASIVO,2310.0,F,3781.0,UNIVERSITARIO_COMPLETO,Blue,43,2
787507833,38.0,DESCONOCIDO,ACTIVO,4507.0,F,3343.0,UNIVERSITARIO_INCOMPLETO,Blue,63,1
810974958,46.0,CASADO,PASIVO,2447.0,M,4123.0,SECUNDARIO_COMPLETO,Blue,40,2
717967833,36.0,CASADO,ACTIVO,4757.0,F,2677.0,DESCONOCIDO,Blue,81,1
717376758,47.0,CASADO,ACTIVO,4108.0,F,2238.0,SECUNDARIO_COMPLETO,Blue,72,2
717491058,26.0,SOLTERO,ACTIVO,4012.0,M,20803.0,POSGRADO_INCOMPLETO,Blue,60,2
715987758,36.0,SOLTERO,PASIVO,3081.0,M,3261.0,UNIVERSITARIO_COMPLETO,Blue,50,3
714485508,36.0,SOLTERO,ACTIVO,3906.0,M,9086.0,POSGRADO_COMPLETO,Blue,81,3
711377808,36.0,DESCONOCIDO,ACTIVO,4360.0,M,21142.0,UNIVERSITARIO_COMPLETO,Blue,66,3
802243458,42.0,SOLTERO,PASIVO,1759.0,M,2760.0,POSGRADO_COMPLETO,Blue,34,2
718565733,36.0,SOLTERO,ACTIVO,4423.0,M,3653.0,DESCONOCIDO,Blue,67,0
713388108,51.0,DESCONOCIDO,PASIVO,2162.0,F,5210.0,SECUNDARIO_COMPLETO,Blue,36,0
712723608,36.0,DESCONOCIDO,ACTIVO,3999.0,F,1713.0,UNIVERSITARIO_INCOMPLETO,Blue,66,3
719917233,36.0,CASADO,PASIVO,1828.0,M,13382.0,POSGRADO_INCOMPLETO,Blue,45,3
789948408,46.0,SOLTERO,ACTIVO,5220.0,M,34516.0,UNIVERSITARIO_COMPLETO,Blue,74,2
734909358,33.0,SOLTERO,ACTIVO,4354.0,M,6548.0,UNIVERSITARIO_COMPLETO,Blue,79,4
719267283,27.0,CASADO,ACTIVO,4598.0,F,1953.0,POSGRADO_COMPLETO,Blue,71,2
717103758,55.0,SOLTERO,PASIVO,2616.0,M,18550.0,UNIVERSITARIO_COMPLETO,Blue,42,0
780684933,38.0,DESCONOCIDO,ACTIVO,4887.0,M,3051.0,SECUNDARIO_COMPLETO,Blue,69,3
789059958,30.0,CASADO,ACTIVO,3574.0,M,34516.0,SECUNDARIO_COMPLETO,Gold,75,4
720330558,25.0,CASADO,PASIVO,2048.0,M,25256.0,UNIVERSITARIO_COMPLETO,Blue,40,3
712267983,45.0,SOLTERO,PASIVO,2477.0,F,3023.0,UNIVERSITARIO_COMPLETO,Blue,42,0
797138883,37.0,CASADO,ACTIVO,3966.0,M,10800.0,DESCONOCIDO,Blue,77,4
742778358,37.0,SOLTERO,ACTIVO,4014.0,M,16739.0,UNIVERSITARIO_COMPLETO,Blue,69,1
713933658,45.0,SOLTERO,ACTIVO,4118.0,F,2463.0,UNIVERSITARIO_COMPLETO,Blue,70,0
788142483,38.0,SOLTERO,ACTIVO,4699.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Silver,73,3
789705408,37.0,CASADO,ACTIVO,3739.0,M,4743.0,UNIVERSITARIO_INCOMPLETO,Blue,55,2
780378633,33.0,DESCONOCIDO,ACTIVO,3412.0,M,9382.0,UNIVERSITARIO_INCOMPLETO,Blue,71,3
817422408,30.0,SOLTERO,ACTIVO,4110.0,F,2059.0,UNIVERSITARIO_INCOMPLETO,Blue,71,3
718250883,51.0,CASADO,PASIVO,2312.0,F,3875.0,SECUNDARIO_COMPLETO,Blue,49,2
781297983,52.0,DIVORCIADO,ACTIVO,3525.0,M,20410.0,DESCONOCIDO,Blue,78,2
710671608,31.0,DIVORCIADO,ACTIVO,3961.0,F,6798.0,UNIVERSITARIO_COMPLETO,Blue,69,2
719967708,32.0,SOLTERO,ACTIVO,3592.0,F,6472.0,DESCONOCIDO,Blue,66,2
711879633,29.0,SOLTERO,ACTIVO,4480.0,M,2766.0,SECUNDARIO_COMPLETO,Blue,70,3
720784833,36.0,SOLTERO,PASIVO,1884.0,F,1630.0,UNIVERSITARIO_COMPLETO,Blue,43,3
716444733,46.0,CASADO,ACTIVO,4271.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,79,2
718460958,35.0,CASADO,ACTIVO,4498.0,F,3283.0,UNIVERSITARIO_INCOMPLETO,Blue,64,2
789953733,37.0,CASADO,ACTIVO,4519.0,F,2470.0,UNIVERSITARIO_COMPLETO,Blue,78,3
770278833,37.0,CASADO,ACTIVO,3924.0,M,20695.0,DESCONOCIDO,Blue,82,4
787291308,36.0,CASADO,ACTIVO,4389.0,F,4228.0,UNIVERSITARIO_COMPLETO,Blue,79,5
710644158,28.0,DESCONOCIDO,ACTIVO,4293.0,M,31743.0,UNIVERSITARIO_COMPLETO,Blue,73,3
717095733,29.0,DESCONOCIDO,ACTIVO,4284.0,F,3212.0,DESCONOCIDO,Blue,69,4
813338733,42.0,SOLTERO,ACTIVO,4477.0,F,5884.0,DESCONOCIDO,Blue,82,3
721448283,26.0,SOLTERO,PASIVO,2579.0,F,1876.0,UNIVERSITARIO_COMPLETO,Blue,47,1
787536933,33.0,SOLTERO,ACTIVO,4768.0,F,1724.0,DESCONOCIDO,Blue,80,3
809809008,42.0,CASADO,ACTIVO,4570.0,F,3111.0,UNIVERSITARIO_COMPLETO,Blue,68,5
719446833,46.0,CASADO,ACTIVO,4214.0,F,2799.0,SECUNDARIO_COMPLETO,Blue,83,1
720570333,36.0,CASADO,ACTIVO,4786.0,F,1912.0,UNIVERSITARIO_INCOMPLETO,Blue,81,3
815308683,41.0,CASADO,ACTIVO,3101.0,M,18927.0,UNIVERSITARIO_INCOMPLETO,Blue,54,3
717775608,43.0,DESCONOCIDO,ACTIVO,4850.0,M,4830.0,POSGRADO_INCOMPLETO,Blue,80,2
710656683,36.0,SOLTERO,ACTIVO,4442.0,F,1986.0,SECUNDARIO_COMPLETO,Blue,64,3
718766058,36.0,SOLTERO,PASIVO,2123.0,M,1438.3,UNIVERSITARIO_COMPLETO,Blue,37,2
710552733,36.0,CASADO,PASIVO,2335.0,M,4963.0,DESCONOCIDO,Blue,40,5
768390708,41.0,SOLTERO,ACTIVO,4006.0,M,2877.0,DESCONOCIDO,Blue,68,2
714384783,36.0,CASADO,PASIVO,2017.0,F,2468.0,UNIVERSITARIO_COMPLETO,Blue,37,1
713263758,45.0,SOLTERO,ACTIVO,5085.0,F,2312.0,UNIVERSITARIO_INCOMPLETO,Blue,78,1
754564308,39.0,CASADO,ACTIVO,3601.0,F,2644.0,UNIVERSITARIO_COMPLETO,Blue,66,3
827890758,35.0,SOLTERO,ACTIVO,3785.0,F,2062.0,UNIVERSITARIO_INCOMPLETO,Blue,63,1
779945508,35.0,CASADO,ACTIVO,3808.0,F,3510.0,UNIVERSITARIO_COMPLETO,Blue,81,1
713847858,36.0,DIVORCIADO,PASIVO,1849.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,43,3
810875958,46.0,CASADO,PASIVO,2473.0,F,2016.0,UNIVERSITARIO_COMPLETO,Blue,44,3
720807183,36.0,SOLTERO,ACTIVO,3281.0,M,15026.0,UNIVERSITARIO_COMPLETO,Blue,63,2
709309308,37.0,DESCONOCIDO,PASIVO,1704.0,M,27186.0,UNIVERSITARIO_INCOMPLETO,Blue,34,3
712332183,36.0,SOLTERO,ACTIVO,3934.0,M,29535.0,UNIVERSITARIO_INCOMPLETO,Blue,74,3
715844733,36.0,CASADO,ACTIVO,4596.0,M,2174.0,SECUNDARIO_COMPLETO,Blue,71,5
790123983,43.0,SOLTERO,ACTIVO,4297.0,F,2974.0,SECUNDARIO_COMPLETO,Blue,88,2
716860233,39.0,CASADO,ACTIVO,4124.0,F,8148.0,UNIVERSITARIO_INCOMPLETO,Blue,87,3
714678408,31.0,CASADO,ACTIVO,4727.0,F,2646.0,POSGRADO_INCOMPLETO,Blue,83,4
713645883,23.0,SOLTERO,ACTIVO,5202.0,F,1879.0,SECUNDARIO_COMPLETO,Blue,88,1
711721458,36.0,DESCONOCIDO,PASIVO,2329.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,43,2
708798483,24.0,SOLTERO,PASIVO,2567.0,F,2054.0,DESCONOCIDO,Blue,43,3
718622658,34.0,SOLTERO,ACTIVO,4472.0,M,15913.0,SECUNDARIO_COMPLETO,Blue,86,4
710641008,36.0,SOLTERO,ACTIVO,2473.0,F,8685.0,SECUNDARIO_COMPLETO,Blue,56,2
718547358,52.0,DESCONOCIDO,ACTIVO,3863.0,F,2676.0,UNIVERSITARIO_INCOMPLETO,Blue,69,2
716177583,36.0,SOLTERO,ACTIVO,4722.0,F,1438.3,POSGRADO_INCOMPLETO,Blue,89,1
713417433,28.0,SOLTERO,ACTIVO,4496.0,M,1711.0,UNIVERSITARIO_COMPLETO,Blue,77,2
713043183,48.0,SOLTERO,ACTIVO,4313.0,M,2572.0,SECUNDARIO_COMPLETO,Blue,84,0
708501783,36.0,CASADO,PASIVO,1868.0,M,34516.0,SECUNDARIO_COMPLETO,Blue,40,2
718501983,36.0,CASADO,ACTIVO,4682.0,M,5950.0,UNIVERSITARIO_COMPLETO,Blue,89,2
803800533,33.0,SOLTERO,PASIVO,2866.0,M,2088.0,DESCONOCIDO,Blue,59,1
771790083,32.0,CASADO,ACTIVO,4116.0,F,10466.0,DESCONOCIDO,Silver,64,3
712817808,23.0,CASADO,ACTIVO,2045.0,M,4761.0,UNIVERSITARIO_COMPLETO,Blue,53,2
811697958,45.0,CASADO,ACTIVO,4451.0,F,1488.0,DESCONOCIDO,Blue,65,4
817089408,27.0,CASADO,ACTIVO,4413.0,M,19114.0,UNIVERSITARIO_INCOMPLETO,Blue,69,2
803406558,24.0,SOLTERO,ACTIVO,4189.0,F,7536.0,UNIVERSITARIO_INCOMPLETO,Blue,86,1
717297708,37.0,SOLTERO,ACTIVO,4439.0,F,2441.0,UNIVERSITARIO_COMPLETO,Blue,74,1
808756458,42.0,CASADO,ACTIVO,3821.0,M,13189.0,UNIVERSITARIO_COMPLETO,Blue,83,3
718352358,35.0,CASADO,PASIVO,2687.0,F,1914.0,POSGRADO_INCOMPLETO,Blue,41,3
719328858,43.0,CASADO,PASIVO,2342.0,M,4535.0,SECUNDARIO_COMPLETO,Blue,40,4
780638958,31.0,DIVORCIADO,ACTIVO,4483.0,F,2468.0,UNIVERSITARIO_COMPLETO,Blue,77,2
721026033,44.0,SOLTERO,ACTIVO,2673.0,F,2564.0,DESCONOCIDO,Blue,43,1
812493033,37.0,SOLTERO,ACTIVO,5102.0,F,3410.0,SECUNDARIO_COMPLETO,Blue,63,3
718256658,38.0,CASADO,ACTIVO,4554.0,F,2728.0,UNIVERSITARIO_INCOMPLETO,Blue,75,3
711421233,43.0,SOLTERO,ACTIVO,4969.0,M,7119.0,SECUNDARIO_COMPLETO,Blue,84,3
710335983,36.0,DIVORCIADO,ACTIVO,4297.0,F,3532.0,SECUNDARIO_COMPLETO,Blue,64,0
719894433,24.0,CASADO,PASIVO,2492.0,F,1679.0,DESCONOCIDO,Blue,43,4
720108783,50.0,SOLTERO,ACTIVO,4328.0,F,7459.0,UNIVERSITARIO_INCOMPLETO,Blue,68,1
778720533,37.0,CASADO,PASIVO,2141.0,F,1722.0,UNIVERSITARIO_COMPLETO,Blue,35,4
818259558,56.0,SOLTERO,ACTIVO,3951.0,F,2294.0,UNIVERSITARIO_COMPLETO,Blue,79,0
708511983,18.0,CASADO,ACTIVO,3950.0,M,1663.0,UNIVERSITARIO_COMPLETO,Blue,82,3
708838908,42.0,SOLTERO,ACTIVO,3192.0,F,5129.0,DESCONOCIDO,Blue,61,3
793015083,40.0,CASADO,ACTIVO,4481.0,F,2586.0,UNIVERSITARIO_COMPLETO,Blue,77,4
821336133,46.0,SOLTERO,ACTIVO,3927.0,F,8708.0,SECUNDARIO_COMPLETO,Blue,60,2
713905608,50.0,SOLTERO,ACTIVO,3270.0,F,8869.0,DESCONOCIDO,Blue,63,3
779164608,34.0,CASADO,ACTIVO,4224.0,F,2641.0,UNIVERSITARIO_COMPLETO,Blue,77,3
714835833,36.0,DIVORCIADO,ACTIVO,4192.0,M,34516.0,SECUNDARIO_COMPLETO,Blue,73,4
823863033,48.0,CASADO,ACTIVO,4254.0,M,34516.0,DESCONOCIDO,Silver,73,2
713321508,36.0,SOLTERO,ACTIVO,4579.0,F,1965.0,DESCONOCIDO,Blue,87,3
708992733,36.0,CASADO,ACTIVO,4759.0,F,1513.0,SECUNDARIO_COMPLETO,Blue,98,0
709488108,36.0,SOLTERO,PASIVO,1841.0,M,10543.0,UNIVERSITARIO_INCOMPLETO,Blue,39,4
716094333,42.0,SOLTERO,ACTIVO,2750.0,M,17764.0,UNIVERSITARIO_COMPLETO,Blue,57,1
778567983,43.0,SOLTERO,ACTIVO,4512.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,77,2
712178883,36.0,SOLTERO,ACTIVO,3592.0,F,6371.0,UNIVERSITARIO_INCOMPLETO,Blue,79,2
820276908,37.0,CASADO,PASIVO,2232.0,F,4139.0,UNIVERSITARIO_INCOMPLETO,Blue,41,4
747208083,42.0,SOLTERO,ACTIVO,4344.0,M,2822.0,UNIVERSITARIO_COMPLETO,Blue,68,4
717490008,36.0,DIVORCIADO,ACTIVO,4282.0,M,19188.0,UNIVERSITARIO_COMPLETO,Blue,52,4
718282983,47.0,DESCONOCIDO,ACTIVO,4522.0,M,3076.0,UNIVERSITARIO_INCOMPLETO,Blue,75,0
719960133,26.0,SOLTERO,ACTIVO,3910.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Silver,68,3
711062958,23.0,SOLTERO,ACTIVO,3462.0,M,4121.0,UNIVERSITARIO_COMPLETO,Blue,49,3
714917583,36.0,DESCONOCIDO,ACTIVO,3338.0,F,10074.0,POSGRADO_COMPLETO,Silver,65,2
767256933,36.0,CASADO,ACTIVO,4852.0,M,2621.0,UNIVERSITARIO_INCOMPLETO,Blue,85,5
712568358,29.0,CASADO,ACTIVO,3115.0,M,3394.0,SECUNDARIO_COMPLETO,Blue,69,1
789182358,45.0,SOLTERO,ACTIVO,3991.0,M,17628.0,UNIVERSITARIO_INCOMPLETO,Blue,76,1
716989683,48.0,SOLTERO,ACTIVO,3331.0,M,4480.0,POSGRADO_COMPLETO,Blue,74,2
827968383,39.0,DESCONOCIDO,ACTIVO,4084.0,F,3370.0,SECUNDARIO_COMPLETO,Blue,70,3
788966958,34.0,CASADO,ACTIVO,4613.0,F,3112.0,UNIVERSITARIO_COMPLETO,Blue,86,1
756458508,37.0,SOLTERO,ACTIVO,3309.0,M,1682.0,UNIVERSITARIO_COMPLETO,Blue,67,3
819647358,33.0,SOLTERO,PASIVO,2413.0,M,12871.0,DESCONOCIDO,Blue,53,2
714643983,36.0,CASADO,ACTIVO,4119.0,F,2758.0,SECUNDARIO_COMPLETO,Blue,73,1
711606558,39.0,CASADO,ACTIVO,4697.0,F,1909.0,SECUNDARIO_COMPLETO,Blue,83,1
789502308,49.0,SOLTERO,PASIVO,2379.0,F,1551.0,DESCONOCIDO,Blue,46,3
824155458,44.0,CASADO,ACTIVO,4674.0,M,11332.0,SECUNDARIO_COMPLETO,Blue,72,2
710445183,31.0,SOLTERO,ACTIVO,4076.0,M,7567.0,POSGRADO_COMPLETO,Blue,60,5
813971283,38.0,CASADO,ACTIVO,3623.0,M,2510.0,DESCONOCIDO,Blue,63,4
712864683,30.0,SOLTERO,PASIVO,1693.0,F,1438.3,POSGRADO_COMPLETO,Blue,37,3
764211033,43.0,DESCONOCIDO,ACTIVO,4483.0,F,3199.0,UNIVERSITARIO_INCOMPLETO,Blue,87,3
802834158,36.0,CASADO,PASIVO,1934.0,M,6743.0,DESCONOCIDO,Blue,30,4
721424583,26.0,CASADO,ACTIVO,4237.0,F,1918.0,SECUNDARIO_COMPLETO,Blue,76,1
794217108,37.0,SOLTERO,ACTIVO,3694.0,M,14315.0,UNIVERSITARIO_INCOMPLETO,Blue,67,2
713886333,39.0,CASADO,PASIVO,1682.0,M,18660.0,SECUNDARIO_COMPLETO,Blue,43,2
715339758,36.0,DIVORCIADO,ACTIVO,4168.0,F,18038.0,SECUNDARIO_COMPLETO,Blue,64,1
709610283,34.0,SOLTERO,ACTIVO,4544.0,F,1853.0,UNIVERSITARIO_COMPLETO,Blue,72,4
714575208,43.0,SOLTERO,ACTIVO,4192.0,M,4951.0,POSGRADO_COMPLETO,Blue,62,5
716758908,27.0,SOLTERO,ACTIVO,4492.0,M,34516.0,UNIVERSITARIO_INCOMPLETO,Blue,71,3
712038258,36.0,SOLTERO,PASIVO,2538.0,M,32838.0,DESCONOCIDO,Blue,42,4
711741708,33.0,DESCONOCIDO,PASIVO,2302.0,M,7591.0,POSGRADO_INCOMPLETO,Blue,42,3
789466008,38.0,CASADO,ACTIVO,3578.0,M,24033.0,UNIVERSITARIO_COMPLETO,Blue,75,5
778915233,32.0,CASADO,PASIVO,2377.0,F,1757.0,UNIVERSITARIO_COMPLETO,Blue,47,0
716635758,29.0,SOLTERO,ACTIVO,4345.0,F,3276.0,DESCONOCIDO,Blue,68,2
771819258,40.0,CASADO,ACTIVO,4561.0,M,3614.0,DESCONOCIDO,Blue,82,1
713451408,36.0,DIVORCIADO,ACTIVO,3392.0,M,1943.0,SECUNDARIO_COMPLETO,Blue,70,4
711675108,30.0,SOLTERO,ACTIVO,3956.0,F,4075.0,UNIVERSITARIO_COMPLETO,Blue,71,3
755467683,41.0,SOLTERO,PASIVO,2403.0,F,3001.0,UNIVERSITARIO_COMPLETO,Blue,42,1
780146658,25.0,CASADO,PASIVO,1633.0,F,3795.0,POSGRADO_INCOMPLETO,Blue,32,2
792864858,37.0,DESCONOCIDO,ACTIVO,2311.0,M,5726.0,DESCONOCIDO,Blue,58,4
713009208,44.0,SOLTERO,ACTIVO,4292.0,F,2077.0,UNIVERSITARIO_COMPLETO,Blue,66,3
772231233,30.0,CASADO,ACTIVO,4250.0,F,2157.0,UNIVERSITARIO_COMPLETO,Blue,85,2
720510333,20.0,DESCONOCIDO,ACTIVO,4574.0,F,2037.0,UNIVERSITARIO_INCOMPLETO,Blue,84,3
780199233,23.0,SOLTERO,ACTIVO,4478.0,M,14914.0,POSGRADO_COMPLETO,Blue,87,2
711700158,39.0,SOLTERO,ACTIVO,4384.0,F,1580.0,SECUNDARIO_COMPLETO,Blue,70,2
788275083,38.0,CASADO,ACTIVO,4678.0,M,15483.0,UNIVERSITARIO_INCOMPLETO,Blue,80,3
711406758,36.0,CASADO,ACTIVO,4385.0,F,1667.0,UNIVERSITARIO_COMPLETO,Blue,80,3
821424483,47.0,SOLTERO,ACTIVO,4242.0,F,1438.3,SECUNDARIO_COMPLETO,Blue,70,1
714479358,36.0,SOLTERO,PASIVO,2216.0,M,3610.0,UNIVERSITARIO_COMPLETO,Blue,34,3
708804633,36.0,DIVORCIADO,PASIVO,2888.0,F,1916.0,POSGRADO_COMPLETO,Blue,39,2
822068583,44.0,SOLTERO,ACTIVO,3946.0,F,2231.0,UNIVERSITARIO_INCOMPLETO,Blue,48,4
711371208,36.0,CASADO,ACTIVO,4490.0,F,6465.0,UNIVERSITARIO_INCOMPLETO,Blue,68,4
769438608,42.0,CASADO,PASIVO,2522.0,F,1942.0,UNIVERSITARIO_COMPLETO,Blue,42,1
788832033,19.0,DESCONOCIDO,ACTIVO,3015.0,M,8599.0,SECUNDARIO_COMPLETO,Blue,64,2
713452533,22.0,SOLTERO,ACTIVO,3427.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,64,4
713608383,40.0,CASADO,PASIVO,1632.0,F,1438.3,DESCONOCIDO,Blue,36,1
720212508,37.0,SOLTERO,ACTIVO,3325.0,F,4402.0,UNIVERSITARIO_COMPLETO,Blue,76,1
717825033,36.0,DIVORCIADO,ACTIVO,4509.0,M,5444.0,DESCONOCIDO,Blue,80,0
720867708,33.0,DESCONOCIDO,PASIVO,2335.0,F,1748.0,UNIVERSITARIO_COMPLETO,Blue,41,4
779926608,36.0,CASADO,ACTIVO,4697.0,F,1438.3,SECUNDARIO_COMPLETO,Blue,82,2
752573508,26.0,SOLTERO,ACTIVO,3718.0,F,4034.0,SECUNDARIO_COMPLETO,Blue,72,3
710125608,36.0,SOLTERO,ACTIVO,4756.0,F,2679.0,DESCONOCIDO,Blue,73,5
712724733,19.0,SOLTERO,ACTIVO,3959.0,F,2766.0,POSGRADO_INCOMPLETO,Blue,71,0
718286658,22.0,SOLTERO,ACTIVO,4059.0,M,25293.0,UNIVERSITARIO_COMPLETO,Silver,80,3
714195108,37.0,SOLTERO,ACTIVO,4077.0,F,2707.0,POSGRADO_INCOMPLETO,Blue,70,2
768661758,47.0,DIVORCIADO,ACTIVO,4919.0,M,26129.0,UNIVERSITARIO_INCOMPLETO,Blue,75,0
716093133,31.0,SOLTERO,ACTIVO,3831.0,F,12228.0,UNIVERSITARIO_INCOMPLETO,Blue,68,2
771092433,42.0,SOLTERO,ACTIVO,4434.0,F,1724.0,UNIVERSITARIO_COMPLETO,Blue,67,2
721514883,25.0,SOLTERO,ACTIVO,4657.0,M,16665.0,UNIVERSITARIO_COMPLETO,Blue,78,1
721126833,41.0,CASADO,PASIVO,2038.0,M,14902.0,SECUNDARIO_COMPLETO,Blue,39,2
712971708,26.0,SOLTERO,ACTIVO,4648.0,F,3139.0,DESCONOCIDO,Blue,80,5
716471508,36.0,SOLTERO,ACTIVO,4350.0,M,19865.0,DESCONOCIDO,Blue,83,2
782548758,36.0,DIVORCIADO,ACTIVO,5668.0,F,2069.0,SECUNDARIO_COMPLETO,Blue,82,5
712807758,39.0,SOLTERO,PASIVO,2476.0,F,1438.3,UNIVERSITARIO_COMPLETO,Blue,32,3
720444408,25.0,SOLTERO,PASIVO,2576.0,F,2231.0,UNIVERSITARIO_INCOMPLETO,Blue,42,1
717389433,51.0,SOLTERO,ACTIVO,3638.0,F,33371.0,SECUNDARIO_COMPLETO,Silver,67,0
714292533,36.0,CASADO,ACTIVO,3593.0,F,2544.0,UNIVERSITARIO_INCOMPLETO,Blue,64,3
824140908,48.0,SOLTERO,PASIVO,1246.0,M,20974.0,UNIVERSITARIO_INCOMPLETO,Blue,27,3
709585758,28.0,SOLTERO,ACTIVO,4004.0,M,34516.0,SECUNDARIO_COMPLETO,Blue,86,4
712096758,36.0,DESCONOCIDO,ACTIVO,4504.0,F,5370.0,UNIVERSITARIO_COMPLETO,Blue,81,2
811463283,42.0,SOLTERO,ACTIVO,3283.0,M,22437.0,UNIVERSITARIO_COMPLETO,Blue,50,0
718146258,41.0,DIVORCIADO,ACTIVO,3737.0,M,1959.0,UNIVERSITARIO_COMPLETO,Blue,71,2
789358908,43.0,CASADO,PASIVO,2562.0,F,3573.0,UNIVERSITARIO_INCOMPLETO,Blue,36,3
710779083,48.0,CASADO,ACTIVO,4338.0,F,1661.0,UNIVERSITARIO_COMPLETO,Blue,77,0
709166883,27.0,SOLTERO,ACTIVO,4121.0,F,5363.0,UNIVERSITARIO_INCOMPLETO,Blue,78,3
714766383,24.0,SOLTERO,ACTIVO,4992.0,M,2171.0,SECUNDARIO_COMPLETO,Blue,77,3
712554183,54.0,SOLTERO,ACTIVO,4070.0,F,3009.0,UNIVERSITARIO_INCOMPLETO,Blue,71,2
721315233,32.0,SOLTERO,ACTIVO,3780.0,M,18535.0,SECUNDARIO_COMPLETO,Silver,70,4
714157908,42.0,CASADO,ACTIVO,3795.0,F,2376.0,DESCONOCIDO,Blue,71,0
714588408,43.0,CASADO,ACTIVO,4446.0,F,2882.0,UNIVERSITARIO_INCOMPLETO,Blue,68,3
719627133,37.0,SOLTERO,ACTIVO,3965.0,F,3277.0,UNIVERSITARIO_COMPLETO,Blue,59,1
714125883,36.0,CASADO,ACTIVO,3696.0,M,2514.0,DESCONOCIDO,Blue,71,2
712865583,49.0,CASADO,ACTIVO,3939.0,F,3301.0,UNIVERSITARIO_COMPLETO,Blue,69,5
779363283,34.0,SOLTERO,ACTIVO,4376.0,M,12391.0,POSGRADO_INCOMPLETO,Blue,86,3
779224758,37.0,SOLTERO,ACTIVO,3828.0,F,2168.0,POSGRADO_COMPLETO,Blue,86,2
718775808,31.0,CASADO,ACTIVO,5153.0,F,7762.0,DESCONOCIDO,Blue,77,3
710267583,33.0,DIVORCIADO,ACTIVO,3914.0,F,12587.0,POSGRADO_COMPLETO,Blue,83,3
711305208,36.0,CASADO,ACTIVO,4354.0,M,14785.0,DESCONOCIDO,Blue,70,2
717531483,21.0,SOLTERO,ACTIVO,4444.0,M,3433.0,SECUNDARIO_COMPLETO,Blue,87,2
711326583,50.0,SOLTERO,ACTIVO,4274.0,F,3989.0,SECUNDARIO_COMPLETO,Blue,68,0
709170108,41.0,SOLTERO,PASIVO,1522.0,F,2425.0,DESCONOCIDO,Blue,36,1
715406658,37.0,SOLTERO,PASIVO,2738.0,F,2173.0,DESCONOCIDO,Blue,45,1
712814658,43.0,CASADO,ACTIVO,4755.0,F,2393.0,UNIVERSITARIO_COMPLETO,Blue,82,0
710453283,27.0,SOLTERO,ACTIVO,4107.0,F,2035.0,UNIVERSITARIO_INCOMPLETO,Blue,82,3
773228133,29.0,CASADO,PASIVO,2437.0,F,1677.0,UNIVERSITARIO_COMPLETO,Blue,41,2
797491683,39.0,CASADO,PASIVO,2234.0,M,34516.0,DESCONOCIDO,Silver,49,5
795266208,30.0,SOLTERO,ACTIVO,4493.0,M,8842.0,UNIVERSITARIO_INCOMPLETO,Blue,79,3
716056158,51.0,SOLTERO,PASIVO,2395.0,M,11619.0,UNIVERSITARIO_COMPLETO,Blue,49,0
779090883,23.0,DESCONOCIDO,ACTIVO,3478.0,F,2483.0,DESCONOCIDO,Blue,64,2
712309758,49.0,SOLTERO,ACTIVO,4351.0,M,13921.0,UNIVERSITARIO_COMPLETO,Blue,75,0
716625033,36.0,SOLTERO,PASIVO,2753.0,F,2761.0,UNIVERSITARIO_COMPLETO,Blue,43,1
790112133,40.0,SOLTERO,ACTIVO,4388.0,F,2623.0,POSGRADO_INCOMPLETO,Blue,83,2
797238108,43.0,DIVORCIADO,ACTIVO,3915.0,F,3232.0,DESCONOCIDO,Blue,74,4
